,Date,Rating,Label,Review,Cleaned_review
635,21-Jan-19,5,0,"Good experience with Toped, improvement can be achieved by stricter filtering seller for a better buyer protection",good experience improvement achieved stricter filtering seller better buyer protection
636,21-Jan-19,5,1,the cheapest among all.. trust me!!,cheapest all.. trust
637,21-Jan-19,5,1,Good Applications. Thank you tokopedia,good
638,21-Jan-19,4,1,"frendly use, i like it, more choices",frendly use like choice
639,22-Jan-19,5,1,I used to give 1 star because it was so hard to upload things. they developed it. now it is easy to use. good job.,give star hard upload thing developed easy use good job
640,22-Jan-19,5,1,"The best Indonesian e-commerce. Best system, best UI, best server, best feature.",best indonesian commerce best best best server best feature
641,22-Jan-19,1,0,"the most ads spammer in my whole browser... omg please remove it, its uncomfortable... i mean seriously? blocked until 61 pop ads? i download this apps just to review how disgusting this app are (sorry bad grammar)",advertisement spammer browser.. omg remove uncomfortable.. seriously blocked pop advertisement download apps disgusting bad grammar
642,22-Jan-19,1,0,Avoid using this apps. Very lousy customer service,avoid apps lousy customer service
643,22-Jan-19,5,1,"easy to use, user friendly, good ui/ux design",easy use user friendly good design
644,22-Jan-19,5,1,"love it, good price, good review",love good price good
645,22-Jan-19,5,1,great apps help me easier to do anything...,great apps help easier anything..
646,22-Jan-19,5,1,"easy to use, very helpfull.",easy use helpful
647,23-Jan-19,5,0,"Why suddenly bugging? Installed uninstalled repeatedly, but not solved anything. A little help or another updates, maybe? Surely this version is the worst of your updates. update, after update, it's sureley better interface. 5 🌟",suddenly bugging installed uninstalled repeatedly not solved help update version worst update update update better interface
648,23-Jan-19,5,1,Every items you looking for is here.. Secure payment and guaranted..,item here.. secure payment guaranted..
649,23-Jan-19,5,1,so far is good. thanks for having me as a customer 😊,good customer
650,23-Jan-19,5,1,good platform for buying and it has good service too,good platform buying good service
651,23-Jan-19,5,1,Online shop with great system in Indonesia.,online shop great indonesia
652,23-Jan-19,5,1,impeccable service and trustworthy.,impeccable service trustworthy
653,23-Jan-19,5,1,thank you Tokopedia for helping me everyday.....,helping everyday..
654,23-Jan-19,5,1,"helpful, so far so very good",helpful good
655,24-Jan-19,2,0,"I was previously very satisfied with Tokopedia. But after Alibaba's investment, Tokopedia has become less attractive for me. The free (or discounted) ongkir deals are fewer & more restrictive. The new ""OVO CASH + POINTS"" is not as flexible/generous as the old structure. Must play silly ""Pecah Telor""...Full Review",satisfied alibaba investment attractive free discounted ongkir deal fewer restrictive ovo cash point not flexible generous structure play silly pecah telor
656,24-Jan-19,4,0,"One of the best Online Shop App, trusted, and easy... but still need Improvements, nothing is perfect.",best online shop trusted easy.. improvement nothing perfect
657,24-Jan-19,5,1,Best market place for me so far. Shank Tokopedia!,best market place shank
658,24-Jan-19,5,1,Application : Simple - Reliable - Safe,simple reliable safe
659,24-Jan-19,5,1,User friendly application even for Baby boomers generation,user friendly baby boomer generation
660,25-Jan-19,4,1,"Good application, easy to use, easy to make a transaction, i haven't get any problem on this apps",good easy use easy transaction haven get problem apps
661,25-Jan-19,5,1,very useful online shopping application... the the utmost important us very safe to buy for buyer and to sell for seller,useful online application.. safe buy buyer sell seller
662,25-Jan-19,5,1,"stable start up, so many features and optional prodcut we can buy there",stable start feature optional prodcut buy
663,25-Jan-19,5,1,so helping when i want to shopping but with lazy situation,helping lazy situation
664,25-Jan-19,5,1,helpful apps to find somethin to bought with friendly interface,helpful apps somethin bought friendly interface
665,25-Jan-19,4,1,"user friendly e-commerce, great apps",user friendly commerce great apps
666,25-Jan-19,5,1,easy app. trusted seller too. nice👍,easy trusted seller nice
667,26-Jan-19,1,0,i don't judge this app. this app is aparrently very good. I just don't get why this market place has so many fake sellers. Two days ago i was duped so that the seller changed my account and stole my money. and i didn't know tokopedia phone number. i searched everywhere.I found three numbers but not ...Full Review,judge aparrently good get market place fake seller day duped seller changed account stole money didn phone number searched everywhere.i number not
668,26-Jan-19,5,0,"Well, my favorite app to buy something is here. Sometimes i get confused by GUI because i don't know which category but in the end i found it.",well favorite buy get confused gui category
669,26-Jan-19,5,1,"One of the best applications for shopping ,,,",best
670,26-Jan-19,5,1,best application..user friendly and easy to use,best application..user friendly easy use
671,27-Jan-19,2,1,"I received defect product, but the shop replace it once I WhatsApp them, the replacement is good",received defect product shop replace whatsapp replacement good
672,28-Jan-19,5,1,user friendly and very useful. u can easily search items u want & compare the best price,user friendly useful easily search item compare best price
673,28-Jan-19,5,1,I loved it. more and more better. Great App eever,loved better great
674,28-Jan-19,5,0,what a good apps sometimes did errors but still do the good job,good apps error good job
675,29-Jan-19,5,1,"so far so good.. the ui and ux are both met my expectations. keep up the good work, guys..",good.. expectation good work guys..
676,29-Jan-19,5,1,easy to use. so many variaties and so far very safe too for money transaction.,easy use variaties safe money transaction
677,29-Jan-19,5,1,"Every time I looking for some things, the first always tokopedia in my mine",time thing
678,29-Jan-19,5,1,Great App.. easy to use. A Five Star Rating.. AWESOME,great app.. easy use star rating.. awesome
679,29-Jan-19,5,1,Works great for me n very easy to used... 5 stars...,work great easy used.. stars..
680,29-Jan-19,5,1,my favourite marketplace app very easy to be a seller and buyer,favourite market place easy seller buyer
681,29-Jan-19,5,1,Good Applications!! Recommended!!,good recommended
682,29-Jan-19,5,1,good application for shopping and buy anything,good buy
683,29-Jan-19,5,1,I always shop and trust to buy things,shop trust buy thing
684,29-Jan-19,5,1,"easy app, easy shopping, time saving",easy easy time saving
685,30-Jan-19,5,1,"This apps has changed my life. I feel like I have many assistants so I don't need to go outside if I need something. It helps me to obtain the best price amongs others. Now, everything that I want, I can acquire all just by one click. thanks a lot",apps changed life feel like assistant help best price amongs acquire click
686,30-Jan-19,5,1,"One of the best online marketplace. Shopping made easy, great UI/UX and various of choices. Havent been disappointed shopping there ever since. A must have for an e-commerce app!",best online market place easy great choice havent disappointed commerce
687,30-Jan-19,4,0,excellent.. could earn 5* if customer services could be more responsive in resolving issues.. their response is slow n text book,excellent.. earn customer service responsive resolving issues.. response slow text book
688,30-Jan-19,5,1,Great apps for buyer or seller!!.. keep up the good works!..,great apps buyer seller good work
689,30-Jan-19,5,1,helpful apps to purchase any thing that you need!,helpful apps purchase thing
690,30-Jan-19,5,1,perfect application. good job.,perfect good job
691,30-Jan-19,5,1,The new update is confuse me...,update confuse me..
